Area,Year,Gini_Index
Denmark,1984,31.53333333333333
Denmark,1985,28.0
Denmark,1986,28.625
Denmark,1987,27.099999999999998
Denmark,1988,31.2
Denmark,1989,26.35
Denmark,1990,32.94
Denmark,1991,30.6
Denmark,1992,29.72222222222222
Denmark,1993,30.15
Denmark,1994,32.425
Denmark,1995,28.85
Denmark,1996,21.6
Denmark,1997,28.6
Denmark,1998,31.46666666666667
Denmark,1999,29.45
Denmark,2000,30.0
Denmark,2001,30.5
Denmark,2002,37.0
Denmark,2003,25.215
Denmark,2004,25.201666666666668
Denmark,2005,28.472499999999997
Denmark,2006,28.752499999999998
Denmark,2007,28.060000000000002
Denmark,2008,28.759999999999998
Denmark,2009,29.55
Denmark,2010,29.1375
Denmark,2011,30.282000000000004
Denmark,2012,30.357999999999997
Denmark,2013,29.293333333333333
Denmark,2014,31.15
Denmark,2015,27.290000000000003
Denmark,2016,26.9
Denmark,2017,27.6
Denmark,2018,27.8
Djibouti,1996,44.8
Djibouti,2002,40.0
Djibouti,2012,45.13
Djibouti,2013,44.13
Djibouti,2017,41.59
Dominica,2008,44.4
Dominican Republic,1969,47.4
Dominican Republic,1976,45.0
Dominican Republic,1984,43.0
Dominican Republic,1986,47.78
Dominican Republic,1989,50.379999999999995
Dominican Republic,1992,51.36
Dominican Republic,1995,50.4
Dominican Republic,1996,47.0825
Dominican Republic,1997,48.04
Dominican Republic,1998,47.55
Dominican Republic,2000,51.155
Dominican Republic,2001,49.625
Dominican Republic,2002,49.37
Dominican Republic,2003,51.1825
Dominican Republic,2004,51.09
Dominican Republic,2005,49.5925
Dominican Republic,2006,51.615
Dominican Republic,2007,49.135999999999996
Dominican Republic,2008,47.5525
Dominican Republic,2009,48.345
Dominican Republic,2010,46.8575
Dominican Republic,2011,47.2025
Dominican Republic,2012,45.5325
Dominican Republic,2013,46.964999999999996
Dominican Republic,2014,43.870000000000005
Dominican Republic,2015,44.595
Dominican Republic,2016,44.33
Dominican Republic,2017,44.1
Dominican Republic,2018,44.4
Ecuador,1965,67.8
Ecuador,1968,43.825
Ecuador,1970,65.4
Ecuador,1987,47.495000000000005
Ecuador,1988,43.9
Ecuador,1990,46.1
Ecuador,1994,51.874
Ecuador,1995,52.93857142857143
Ecuador,1997,46.9
Ecuador,1998,53.04
Ecuador,1999,56.6
Ecuador,2000,54.81333333333333
Ecuador,2001,53.8
Ecuador,2003,54.440000000000005
Ecuador,2004,52.97666666666667
Ecuador,2005,52.2975
Ecuador,2006,51.59833333333333
Ecuador,2007,52.725
Ecuador,2008,49.1325
Ecuador,2009,47.787499999999994
Ecuador,2010,48.1825
Ecuador,2011,45.79666666666666
Ecuador,2012,45.677499999999995
Ecuador,2013,46.29
Ecuador,2014,44.322500000000005
Ecuador,2015,45.3875
Ecuador,2016,44.405
Ecuador,2017,43.9675
Ecuador,2018,45.4
Egypt,1959,37.31666666666667
Egypt,1965,36.68
Egypt,1975,35.375
Egypt,1981,35.5
Egypt,1991,32.0
Egypt,1996,39.47666666666667
Egypt,2000,34.82
Egypt,2005,31.925
Egypt,2009,29.919999999999998
Egypt,2011,30.118000000000002
Egypt,2013,40.8225
Egypt,2015,31.560000000000002
El Salvador,1961,51.62499999999999
El Salvador,1965,47.7
El Salvador,1966,53.9
El Salvador,1969,46.5
El Salvador,1977,44.2
El Salvador,1990,44.8
El Salvador,1991,50.9875
El Salvador,1994,50.333333333333336
El Salvador,1995,48.085
El Salvador,1996,50.98
El Salvador,1997,48.980000000000004
El Salvador,1998,55.21
El Salvador,1999,50.17999999999999
El Salvador,2000,50.07699999999999
El Salvador,2001,50.792500000000004
El Salvador,2002,50.99250000000001
El Salvador,2003,50.265
El Salvador,2004,47.30499999999999
El Salvador,2005,48.3975
El Salvador,2006,45.5725
El Salvador,2007,45.13
El Salvador,2008,46.23
El Salvador,2009,45.807500000000005
El Salvador,2010,43.4525
El Salvador,2011,42.324
El Salvador,2012,41.7575
El Salvador,2013,43.364999999999995
El Salvador,2014,41.515
El Salvador,2015,40.537499999999994
El Salvador,2016,39.995
El Salvador,2017,37.9425
El Salvador,2018,40.5
Equatorial Guinea,2006,50.2
Eritrea,1997,0.0
Estonia,1981,25.1
Estonia,1986,26.7
Estonia,1988,27.8
Estonia,1989,27.73333333333333
Estonia,1990,24.0
Estonia,1992,35.8
Estonia,1993,36.125
Estonia,1994,39.0
Estonia,1995,34.852
Estonia,1996,36.5
Estonia,1997,35.175
Estonia,1998,36.888000000000005
Estonia,1999,37.46666666666667
Estonia,2000,36.66444444444445
Estonia,2001,37.0775
Estonia,2002,36.6725
Estonia,2003,36.9525
Estonia,2004,37.3675
Estonia,2005,37.13
Estonia,2006,37.1925
Estonia,2007,33.88
Estonia,2008,35.005
Estonia,2009,35.41
Estonia,2010,34.63333333333333
Estonia,2011,36.2725
Estonia,2012,36.6025
Estonia,2013,37.568571428571424
Estonia,2014,38.217999999999996
Estonia,2015,36.554
Estonia,2016,32.05
Estonia,2017,31.6
Estonia,2018,30.6
Eswatini,1974,63.7
Eswatini,1995,60.45
Eswatini,2001,53.11
Eswatini,2010,51.45
Ethiopia,1982,32.42
Ethiopia,1996,34.943333333333335
Ethiopia,1997,45.0
Ethiopia,2000,30.495
Ethiopia,2005,32.4525
Ethiopia,2011,31.645
Ethiopia,2016,33.4975
Fiji,1968,44.4
Fiji,1972,42.3
Fiji,1977,42.5
Fiji,1991,49.666666666666664
Fiji,2003,40.832499999999996
Fiji,2009,41.9725
Fiji,2014,41.848749999999995
Finland,1952,41.0
Finland,1962,46.666666666666664
Finland,1966,34.4
Finland,1971,31.475
Finland,1976,26.75
Finland,1977,30.5
Finland,1981,26.2
Finland,1985,21.2
Finland,1986,29.8
Finland,1987,27.509090909090904
Finland,1988,28.8
Finland,1989,29.23333333333333
Finland,1990,28.02857142857143
Finland,1991,26.838461538461537
Finland,1992,28.75714285714286
Finland,1993,30.214285714285715
Finland,1994,30.442857142857143
Finland,1995,28.8
Finland,1996,30.137500000000003
Finland,1997,30.9375
Finland,1998,31.4125
Finland,1999,32.3375
Finland,2000,31.308333333333334
Finland,2001,32.85
Finland,2002,32.4875
Finland,2003,32.535000000000004
Finland,2004,30.74333333333334
Finland,2005,31.824
Finland,2006,32.14
Finland,2007,30.84222222222222
Finland,2008,31.668000000000006
Finland,2009,31.43
Finland,2010,30.523333333333337
Finland,2011,31.788
Finland,2012,31.637999999999998
Finland,2013,30.443333333333335
Finland,2014,31.595999999999997
Finland,2015,32.0
Finland,2016,25.65
Finland,2017,25.950000000000003
Finland,2018,25.9
France,1956,48.0
France,1962,50.75
France,1965,47.0
France,1970,39.8
France,1975,36.85
France,1978,33.13333333333333
France,1979,35.56666666666667
France,1984,35.10909090909091
France,1989,31.883333333333336
France,1990,28.0
France,1994,31.2
France,1995,29.0
France,1996,34.666666666666664
France,1997,27.933333333333334
France,1998,27.8
France,1999,28.133333333333336
France,2000,34.111111111111114
France,2001,27.85
France,2002,27.7
France,2003,28.87
France,2004,29.05
France,2005,32.613
France,2006,28.763333333333335
France,2007,29.409999999999997
France,2008,35.0975
France,2009,35.29
France,2010,33.19199999999999
France,2011,36.5475
France,2012,35.882
France,2013,34.882
France,2014,34.932
France,2015,35.2
France,2016,29.200000000000003
France,2017,29.3
Gabon,1960,62.35
Gabon,1968,60.6
Gabon,1975,45.4
Gabon,1977,52.275000000000006
Gabon,2005,42.18
Gabon,2017,38.02
"Gambia, The",1992,57.650000000000006
"Gambia, The",1993,64.05
"Gambia, The",1994,64.3
"Gambia, The",1998,48.52
"Gambia, The",2004,45.5775
"Gambia, The",2011,42.8725
"Gambia, The",2016,35.92
Georgia,1981,24.8
Georgia,1986,26.7
Georgia,1988,31.3
Georgia,1989,28.75
Georgia,1990,29.1
Georgia,1992,36.9
Georgia,1993,40.0
Georgia,1996,37.13
Georgia,1997,45.025
Georgia,1998,45.775
Georgia,1999,40.15
Georgia,2000,40.48
Georgia,2001,42.685
Georgia,2002,41.325
Georgia,2003,36.66
Georgia,2004,36.18
Georgia,2005,37.38
Georgia,2006,38.435
Georgia,2007,39.555
Georgia,2008,39.765
Georgia,2009,40.120000000000005
Georgia,2010,40.309999999999995
Georgia,2011,40.81
Georgia,2012,39.975
Georgia,2013,37.278000000000006
Georgia,2014,37.55
Georgia,2015,36.5
Georgia,2016,36.44799999999999
Georgia,2017,37.94
Germany,1936,49.0
Germany,1950,42.3
Germany,1955,44.7
Germany,1960,43.5
Germany,1962,37.2
Germany,1964,38.475
Germany,1967,19.9
Germany,1968,38.650000000000006
Germany,1969,32.45
Germany,1970,33.0
Germany,1973,30.58888888888889
Germany,1974,34.25
Germany,1975,36.6
Germany,1978,29.299999999999997
Germany,1980,36.6
Germany,1981,27.450000000000003
Germany,1983,28.049999999999994
Germany,1984,30.833333333333332
Germany,1985,32.06
Germany,1986,28.9
Germany,1987,28.21666666666667
Germany,1988,30.95
Germany,1989,29.5
Germany,1990,28.25
Germany,1991,28.167499999999997
Germany,1992,25.8
Germany,1993,28.2375
Germany,1994,29.114444444444448
Germany,1995,30.710909090909084
Germany,1996,27.68
Germany,1997,28.514285714285712
Germany,1998,28.213
Germany,1999,27.120000000000005
Germany,2000,30.176363636363643
Germany,2001,29.451
Germany,2002,30.21399999999999
Germany,2003,30.237000000000005
Germany,2004,32.10363636363636
Germany,2005,31.67142857142857
Germany,2006,31.131428571428575
Germany,2007,31.789999999999996
Germany,2008,33.72333333333333
Germany,2009,33.225
Germany,2010,33.15625
Germany,2011,33.66444444444445
Germany,2012,34.0125
Germany,2013,34.150000000000006
Germany,2014,34.2625
Germany,2015,32.06857142857143
Germany,2016,29.45
Germany,2017,29.1
Germany,2018,31.1
Ghana,1988,41.425
Ghana,1989,42.394999999999996
Ghana,1992,42.269999999999996
Ghana,1993,33.8
Ghana,1997,32.7
Ghana,1999,40.07
Ghana,2006,42.77
Ghana,2013,42.37
Ghana,2017,43.52
Greece,1957,38.0
Greece,1958,38.1
Greece,1959,42.0
Greece,1960,41.1
Greece,1961,43.6
Greece,1962,43.95
Greece,1963,43.2
Greece,1964,43.9
Greece,1965,44.1
Greece,1966,45.8
Greece,1967,46.3
Greece,1968,43.8
Greece,1969,43.2
Greece,1970,45.3
Greece,1971,44.9
Greece,1974,39.86666666666667
Greece,1981,35.05
Greece,1986,35.2
Greece,1988,36.45
Greece,1994,35.2
Greece,1995,35.56666666666667
Greece,1996,34.0
Greece,1997,35.0
Greece,1998,35.0
Greece,1999,35.05
Greece,2000,33.5
Greece,2001,33.0
Greece,2003,33.730000000000004
Greece,2004,35.07
Greece,2005,36.84
Greece,2006,38.364
Greece,2007,36.327777777777776
Greece,2008,37.318
Greece,2009,37.384
Greece,2010,36.28888888888889
Greece,2011,38.83
Greece,2012,39.65
Greece,2013,38.058888888888895
Greece,2014,39.462
Greece,2015,39.6
Greece,2016,33.8
Greece,2017,33.4
Greece,2018,32.3
Greenland,2002,33.0
Greenland,2003,33.8
Greenland,2004,33.5
Greenland,2005,31.2
Greenland,2006,32.6
Greenland,2007,33.2
Greenland,2008,32.6
Greenland,2009,32.4
Greenland,2010,33.2
Greenland,2011,33.6
Greenland,2012,33.6
Greenland,2013,34.3
Greenland,2014,34.3
Greenland,2015,33.9
Greenland,2016,33.9
Greenland,2017,34.3
Greenland,2018,35.4
Grenada,1998,45.0
Grenada,2008,36.6
Guatemala,1948,47.6
Guatemala,1966,30.0
Guatemala,1979,45.2
Guatemala,1987,56.232000000000006
Guatemala,1989,56.22222222222222
Guatemala,1998,52.379999999999995
Guatemala,2000,55.84000000000001
Guatemala,2002,54.9
Guatemala,2003,52.599999999999994
Guatemala,2004,49.0
Guatemala,2006,50.767
Guatemala,2010,54.85
Guatemala,2011,49.3125
Guatemala,2014,44.48800000000001
Guinea,1991,57.67
Guinea,1995,46.08
Guinea,2003,43.0
Guinea,2007,39.36
Guinea,2012,33.73
Guinea-Bissau,1991,56.1
Guinea-Bissau,1993,43.61
Guinea-Bissau,2002,35.57
Guinea-Bissau,2010,50.66
Guyana,1956,41.9
Guyana,1993,52.8
Guyana,1998,44.55
Guyana,2006,35.0
Haiti,1987,51.5
Haiti,2000,50.9
Haiti,2001,59.48
Haiti,2012,50.945
Honduras,1968,53.162499999999994
Honduras,1986,54.995000000000005
Honduras,1989,56.94833333333333
Honduras,1990,56.07000000000001
Honduras,1991,50.583333333333336
Honduras,1992,52.94125
Honduras,1993,51.156666666666666
Honduras,1994,53.82999999999999
Honduras,1995,54.698571428571434
Honduras,1996,53.68399999999999
Honduras,1997,53.00375000000001
Honduras,1998,54.805
Honduras,1999,52.835
Honduras,2001,54.269999999999996
Honduras,2002,54.97666666666667
Honduras,2003,57.306666666666665
Honduras,2004,57.2325
Honduras,2005,58.3775
Honduras,2006,56.879999999999995
Honduras,2007,55.13999999999999
Honduras,2008,54.833333333333336
Honduras,2009,50.519999999999996
Honduras,2010,52.3225
Honduras,2011,55.5575
Honduras,2012,55.43
Honduras,2013,51.77
Honduras,2014,49.277499999999996
Honduras,2015,48.419999999999995
Honduras,2016,49.037499999999994
Honduras,2017,50.47
Honduras,2018,48.1
Hong Kong,1963,46.2
Hong Kong,1966,48.13333333333333
Hong Kong,1971,42.575
Hong Kong,1973,39.8
Hong Kong,1976,41.95
Hong Kong,1980,37.3
Hong Kong,1981,45.1
Hong Kong,1986,42.0
Hong Kong,1991,45.0
Hong Kong,1996,52.0
Hong Kong,2001,49.75
Hong Kong,2006,50.4
Hong Kong,2011,50.6
Hong Kong,2016,48.275
Hungary,1955,23.3
Hungary,1958,20.5
Hungary,1962,26.35
Hungary,1964,20.9
Hungary,1967,23.9
Hungary,1969,24.0
Hungary,1970,22.9
Hungary,1972,23.1
Hungary,1974,22.1
Hungary,1976,21.9
Hungary,1977,21.4
Hungary,1978,21.4
Hungary,1980,20.7
Hungary,1982,20.7
Hungary,1984,21.3
Hungary,1986,22.1
Hungary,1987,22.68
Hungary,1988,26.8
Hungary,1989,24.97
Hungary,1990,29.200000000000003
Hungary,1991,28.5
Hungary,1992,30.275
Hungary,1993,27.97714285714286
Hungary,1994,29.342857142857138
Hungary,1995,26.799999999999997
Hungary,1996,27.0
Hungary,1997,29.24
Hungary,1998,26.593333333333334
Hungary,1999,28.46285714285714
Hungary,2000,27.105
Hungary,2001,29.43
Hungary,2002,25.846666666666668
Hungary,2003,29.343333333333334
Hungary,2004,29.093333333333334
Hungary,2005,29.25666666666666
Hungary,2006,29.19
Hungary,2007,29.393333333333334
Hungary,2008,26.355
Hungary,2009,29.732499999999998
Hungary,2010,26.770000000000003
Hungary,2011,28.03
Hungary,2012,31.612500000000004
Hungary,2013,29.9
Hungary,2014,33.455
Hungary,2015,27.634999999999994
Hungary,2016,28.2
Hungary,2017,28.1
Hungary,2018,28.7
Iceland,2003,26.83
Iceland,2004,28.49777777777778
Iceland,2005,29.880000000000003
Iceland,2006,31.088
Iceland,2007,30.43
Iceland,2008,32.077999999999996
Iceland,2009,30.472
Iceland,2010,28.33
Iceland,2011,29.125999999999998
Iceland,2012,29.014
Iceland,2013,27.98
Iceland,2014,28.54
Iceland,2015,25.1
Iceland,2016,24.1
India,1951,36.233333333333334
India,1952,36.1
India,1953,35.785714285714285
India,1954,39.0875
India,1955,37.52222222222222
India,1956,36.337500000000006
India,1957,36.45714285714285
India,1958,35.23333333333333
India,1959,34.98333333333333
India,1960,41.050000000000004
India,1961,33.73333333333333
India,1962,37.175
India,1963,37.142857142857146
India,1964,39.62857142857143
India,1965,37.05
India,1966,31.833333333333332
India,1967,31.366666666666664
India,1968,41.0
India,1969,32.4
India,1970,31.3
India,1973,32.43333333333333
India,1974,29.5
India,1975,41.699999999999996
India,1977,32.56666666666667
India,1978,34.97
India,1983,30.14428571428571
India,1986,33.06666666666667
India,1987,31.8
India,1988,32.275
India,1989,31.433333333333337
India,1990,30.46666666666667
India,1991,33.46666666666667
India,1992,32.46666666666667
India,1993,31.45
India,1994,30.50875
India,1995,31.95
India,1997,33.55
India,1999,30.900000000000002
India,2005,40.027857142857144
India,2010,33.35333333333334
India,2012,39.334374999999994
Indonesia,1964,36.099999999999994
Indonesia,1967,32.7
Indonesia,1970,32.65
Indonesia,1971,46.3
Indonesia,1976,37.35
Indonesia,1977,51.0
Indonesia,1978,36.35
Indonesia,1980,33.6
Indonesia,1981,31.650000000000002
Indonesia,1984,31.159999999999997
Indonesia,1987,30.180000000000003
Indonesia,1990,30.55333333333333
Indonesia,1993,31.051666666666666
Indonesia,1996,33.09166666666667
Indonesia,1998,30.173333333333336
Indonesia,1999,29.66
Indonesia,2000,28.096666666666664
Indonesia,2001,28.213333333333335
Indonesia,2002,31.688
Indonesia,2003,30.805
Indonesia,2004,31.3825
Indonesia,2005,32.765
Indonesia,2006,32.92
Indonesia,2007,34.709999999999994
Indonesia,2008,34.2025
Indonesia,2009,34.692499999999995
Indonesia,2010,36.0275
Indonesia,2011,38.7525
Indonesia,2012,39.08333333333333
Indonesia,2013,38.925
Indonesia,2014,38.865
Indonesia,2015,39.0175
Indonesia,2016,37.915
Indonesia,2017,37.4775
Iran,1959,49.65
Iran,1968,50.2
Iran,1969,41.55
Iran,1970,43.275
Iran,1971,46.14
Iran,1972,42.1
Iran,1973,49.5
Iran,1974,46.0
Iran,1984,42.9
Iran,1986,47.42
Iran,1990,43.6
Iran,1994,43.0
Iran,1998,44.1
Iran,2005,43.56
Iran,2006,44.75
Iran,2009,42.05
Iran,2013,37.36
Iran,2014,38.78
Iran,2015,39.47
Iran,2016,39.97
Iraq,1956,59.9
Iraq,2004,38.3
Iraq,2007,31.85
Iraq,2012,33.120000000000005
Ireland,1973,35.75
Ireland,1980,37.333333333333336
Ireland,1987,38.125
Ireland,1994,35.666666666666664
Ireland,1995,34.833333333333336
Ireland,1996,34.0
Ireland,1997,33.0
Ireland,1998,34.0
Ireland,1999,32.0
Ireland,2000,31.53333333333333
Ireland,2001,29.0
Ireland,2003,31.745
Ireland,2004,36.50111111111111
Ireland,2005,37.230000000000004
Ireland,2006,36.785999999999994
Ireland,2007,34.88333333333333
Ireland,2008,35.839999999999996
Ireland,2009,37.656
Ireland,2010,35.988888888888894
Ireland,2011,37.374
Ireland,2012,38.084
Ireland,2013,38.077999999999996
Ireland,2014,36.854
Ireland,2015,30.406666666666666
Ireland,2016,30.25
Ireland,2017,30.6
Israel,1944,28.5
Israel,1950,23.4
Israel,1954,29.6
Israel,1957,29.549999999999997
Israel,1958,35.7
Israel,1961,37.1
Israel,1963,31.349999999999998
Israel,1969,38.4
Israel,1976,36.4
Israel,1979,35.846
Israel,1985,39.900000000000006
Israel,1986,36.678
Israel,1987,48.2
Israel,1990,40.25
Israel,1992,36.01222222222222
Israel,1995,44.56666666666666
Israel,1997,38.6
Israel,2000,42.55
Israel,2001,38.465714285714284
Israel,2005,41.28333333333334
Israel,2007,39.87571428571429
Israel,2008,43.45
Israel,2009,43.599999999999994
Israel,2010,41.47333333333333
Israel,2011,42.76666666666667
Israel,2012,39.706250000000004
Israel,2013,40.666666666666664
Israel,2014,38.5825
Israel,2015,40.46666666666667
Israel,2016,37.76875
Israel,2017,34.4
Italy,1948,39.96666666666667
Italy,1967,40.0
Italy,1968,40.0
Italy,1969,39.9
Italy,1970,38.0
Italy,1971,40.0
Italy,1972,38.0
Italy,1973,42.0
Italy,1974,41.0
Italy,1975,39.0
Italy,1976,35.0
Italy,1977,36.0
Italy,1978,36.0
Italy,1979,37.0
Italy,1980,37.0
Italy,1981,32.0
Italy,1982,31.0
Italy,1984,33.900000000000006
Italy,1986,31.975
Italy,1987,32.857142857142854
Italy,1989,30.5
Italy,1991,30.472727272727273
Italy,1993,33.15714285714286
Italy,1995,36.0625
Italy,1996,32.0
Italy,1997,31.0
Italy,1998,33.4875
Italy,1999,30.0
Italy,2000,33.519999999999996
Italy,2001,29.0
Italy,2002,35.26666666666666
Italy,2003,34.93
Italy,2004,33.91
Italy,2005,35.626
Italy,2006,36.82
Italy,2007,36.018
Italy,2008,33.27444444444444
Italy,2009,36.406
Italy,2010,34.102222222222224
Italy,2011,37.552
Italy,2012,37.77
Italy,2013,37.682
Italy,2014,34.97333333333333
Italy,2015,33.9
Italy,2016,32.95
Italy,2017,32.7
Italy,2018,33.4
Jamaica,1958,55.2
Jamaica,1968,62.8
Jamaica,1973,65.1
Jamaica,1975,44.5
Jamaica,1980,65.5
Jamaica,1988,45.95333333333334
Jamaica,1989,42.75
Jamaica,1990,43.10333333333333
Jamaica,1991,40.07333333333333
Jamaica,1992,42.644999999999996
Jamaica,1993,41.522
Jamaica,1994,38.269999999999996
Jamaica,1995,41.8625
Jamaica,1996,37.43333333333333
Jamaica,1997,45.4075
Jamaica,1998,41.6975
Jamaica,1999,39.87
Jamaica,2000,38.785
Jamaica,2001,38.760000000000005
Jamaica,2002,43.346666666666664
Jamaica,2003,38.584999999999994
Jamaica,2004,40.919999999999995
Jamaica,2005,38.495000000000005
Jamaica,2006,37.39
Jamaica,2007,36.765
Jamaica,2008,37.365
Jamaica,2009,37.24
Jamaica,2010,38.769999999999996
Jamaica,2012,38.709999999999994
Jamaica,2013,40.455
Jamaica,2014,37.114999999999995
Jamaica,2015,37.46
Jamaica,2016,34.92
Jamaica,2017,37.48
Japan,1890,31.1
Japan,1900,41.7
Japan,1910,42.0
Japan,1920,46.3
Japan,1930,45.1
Japan,1940,46.7
Japan,1954,31.0
Japan,1956,31.3
Japan,1959,35.7
Japan,1962,39.16666666666667
Japan,1963,33.7
Japan,1964,35.8
Japan,1965,36.86666666666667
Japan,1967,35.1
Japan,1968,37.4
Japan,1969,33.650000000000006
Japan,1970,35.5
Japan,1971,37.125
Japan,1972,32.25
Japan,1973,32.5
Japan,1974,33.6
Japan,1975,34.4
Japan,1976,33.9
Japan,1977,33.7
Japan,1978,32.9
Japan,1979,33.9
Japan,1980,27.65
Japan,1981,31.049999999999997
Japan,1982,31.599999999999998
Japan,1983,28.1
Japan,1984,27.8
Japan,1985,32.25
Japan,1986,29.55
Japan,1989,31.2
Japan,1990,35.0
Japan,1992,31.1
Japan,1993,24.9
Japan,1995,34.73333333333333
Japan,1997,30.3
Japan,1998,31.9
Japan,2000,38.45
Japan,2003,38.2
Japan,2004,35.10259259
Japan,2006,39.55
Japan,2009,35.52657407375
Japan,2012,39.0
Japan,2014,35.10259259
Japan,2015,33.9
Jordan,1973,37.63333333333333
Jordan,1980,37.5
Jordan,1981,32.3
Jordan,1982,30.95
Jordan,1987,35.717777777777776
Jordan,1992,42.932
Jordan,1997,37.07333333333333
Jordan,2003,36.225
Jordan,2007,34.83
Jordan,2009,33.285
Jordan,2011,35.82
Jordan,2013,33.1
Kazakhstan,1981,25.7
Kazakhstan,1986,27.3
Kazakhstan,1988,29.1
Kazakhstan,1989,28.2
Kazakhstan,1990,29.7
Kazakhstan,1993,32.67
Kazakhstan,1996,45.89
Kazakhstan,2001,35.96
Kazakhstan,2002,34.81
Kazakhstan,2003,34.795
Kazakhstan,2004,34.42
Kazakhstan,2005,40.915
Kazakhstan,2006,35.82
Kazakhstan,2007,30.49
Kazakhstan,2008,28.65
Kazakhstan,2009,27.455
Kazakhstan,2010,27.875
Kazakhstan,2011,28.439999999999998
Kazakhstan,2012,28.17
Kazakhstan,2013,27.07
Kazakhstan,2014,27.02
Kazakhstan,2015,26.8
Kazakhstan,2016,27.23
Kazakhstan,2017,27.45
Kenya,1914,50.0
Kenya,1921,57.0
Kenya,1927,58.0
Kenya,1936,63.0
Kenya,1946,64.0
Kenya,1950,70.0
Kenya,1955,63.0
Kenya,1960,68.0
Kenya,1961,48.8
Kenya,1964,63.0
Kenya,1967,66.0
Kenya,1969,60.0
Kenya,1971,70.0
Kenya,1974,69.0
Kenya,1976,60.0
Kenya,1977,59.0
Kenya,1982,57.3
Kenya,1992,57.46
Kenya,1994,43.11
Kenya,1997,44.98
Kenya,1999,59.75
Kenya,2006,43.7625
Kenya,2016,40.78
Kiribati,2006,36.97
"Korea, Republic of",1953,34.0
"Korea, Republic of",1961,32.0
"Korea, Republic of",1964,33.0
"Korea, Republic of",1965,36.21666666666667
"Korea, Republic of",1966,29.919999999999998
"Korea, Republic of",1968,30.5
"Korea, Republic of",1969,29.8
"Korea, Republic of",1970,35.26923076923077
"Korea, Republic of",1971,33.6
"Korea, Republic of",1972,40.2
"Korea, Republic of",1976,38.91428571428571
"Korea, Republic of",1980,37.825
"Korea, Republic of",1982,35.733333333333334
"Korea, Republic of",1984,35.4
